date,price
15/10/2025,4310.0
15/10/2025,6750.0
15/10/2025,3350.0
15/10/2025,5300.0
15/10/2025,3875.0
15/10/2025,3350.0
15/10/2025,2750.0
15/10/2025,1875.0
15/10/2025,2750.0
15/10/2025,1875.0
15/10/2025,2400.0
15/10/2025,1700.0
15/10/2025,1400.0
15/10/2025,3300.0
15/10/2025,980.0
15/10/2025,1900.0
15/10/2025,2785.0
15/10/2025,1050.0
15/10/2025,7200.0
15/10/2025,801.0
15/10/2025,2500.0
15/10/2025,1500.0
15/10/2025,1100.0
15/10/2025,4050.0
15/10/2025,1500.0
15/10/2025,9000.0
15/10/2025,4000.0
15/10/2025,1300.0
15/10/2025,2825.0
15/10/2025,3750.0
15/10/2025,9400.0
15/10/2025,2700.0
15/10/2025,10000.0
15/10/2025,10000.0
15/10/2025,2600.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,8.0
15/10/2025,10000.0
15/10/2025,4000.0
15/10/2025,5000.0
15/10/2025,2800.0
15/10/2025,1250.0
15/10/2025,1750.0
15/10/2025,2600.0
15/10/2025,5200.0
15/10/2025,8500.0
15/10/2025,3716.0
15/10/2025,6900.0
15/10/2025,12550.0
15/10/2025,7000.0
15/10/2025,1150.0
15/10/2025,3500.0
15/10/2025,5500.0
15/10/2025,4000.0
15/10/2025,3500.0
15/10/2025,1600.0
15/10/2025,2500.0
15/10/2025,4500.0
15/10/2025,4500.0
15/10/2025,1700.0
15/10/2025,2000.0
15/10/2025,3500.0
15/10/2025,5500.0
15/10/2025,3500.0
15/10/2025,4500.0
15/10/2025,3800.0
15/10/2025,8000.0
15/10/2025,3844.0
15/10/2025,4729.0
15/10/2025,2640.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,500.0
15/10/2025,2000.0
15/10/2025,1000.0
15/10/2025,11500.0
15/10/2025,2250.0
15/10/2025,25.0
15/10/2025,6000.0
15/10/2025,5000.0
15/10/2025,5250.0
15/10/2025,35.0
15/10/2025,500.0
15/10/2025,3750.0
15/10/2025,1350.0
15/10/2025,5200.0
15/10/2025,3682.0
15/10/2025,5048.0
15/10/2025,2450.0
15/10/2025,4800.0
15/10/2025,2450.0
15/10/2025,3965.0
15/10/2025,9252.0
15/10/2025,2490.0
15/10/2025,10500.0
15/10/2025,11000.0
15/10/2025,3000.0
15/10/2025,3500.0
15/10/2025,9300.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,3438.0
15/10/2025,6000.0
15/10/2025,4000.0
15/10/2025,1500.0
15/10/2025,1000.0
15/10/2025,2025.0
15/10/2025,1250.0
15/10/2025,2050.0
15/10/2025,1063.0
15/10/2025,6200.0
15/10/2025,1470.0
15/10/2025,3000.0
15/10/2025,2350.0
15/10/2025,12000.0
15/10/2025,27500.0
15/10/2025,20000.0
15/10/2025,8500.0
15/10/2025,24500.0
15/10/2025,49500.0
15/10/2025,3950.0
15/10/2025,1250.0
15/10/2025,1400.0
15/10/2025,1500.0
15/10/2025,1600.0
15/10/2025,1600.0
15/10/2025,3100.0
15/10/2025,2000.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,2000.0
15/10/2025,2500.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,3350.0
15/10/2025,2500.0
15/10/2025,4800.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,3000.0
15/10/2025,5000.0
15/10/2025,4000.0
15/10/2025,7000.0
15/10/2025,6000.0
15/10/2025,1600.0
15/10/2025,6400.0
15/10/2025,2900.0
15/10/2025,2900.0
15/10/2025,1600.0
15/10/2025,3100.0
15/10/2025,1600.0
15/10/2025,6200.0
15/10/2025,2900.0
15/10/2025,4500.0
15/10/2025,3800.0
15/10/2025,8000.0
15/10/2025,6000.0
15/10/2025,4000.0
15/10/2025,4000.0
15/10/2025,6000.0
15/10/2025,3000.0
15/10/2025,7000.0
15/10/2025,2300.0
15/10/2025,3000.0
15/10/2025,3700.0
15/10/2025,1500.0
15/10/2025,2000.0
15/10/2025,1500.0
15/10/2025,3000.0
15/10/2025,1800.0
15/10/2025,2200.0
15/10/2025,2300.0
15/10/2025,800.0
15/10/2025,1200.0
15/10/2025,900.0
15/10/2025,3000.0
15/10/2025,6500.0
15/10/2025,4100.0
15/10/2025,1400.0
15/10/2025,940.0
15/10/2025,1800.0
15/10/2025,2389.0
15/10/2025,5000.0
15/10/2025,2700.0
15/10/2025,5000.0
15/10/2025,3500.0
15/10/2025,10000.0
15/10/2025,800.0
15/10/2025,2389.0
15/10/2025,2389.0
15/10/2025,1500.0
15/10/2025,1200.0
15/10/2025,3600.0
15/10/2025,2389.0
15/10/2025,3000.0
15/10/2025,2500.0
15/10/2025,900.0
15/10/2025,4250.0
15/10/2025,4500.0
15/10/2025,3750.0
15/10/2025,3500.0
15/10/2025,3750.0
15/10/2025,3500.0
15/10/2025,6500.0
15/10/2025,5800.0
15/10/2025,4000.0
15/10/2025,3200.0
15/10/2025,1500.0
15/10/2025,3400.0
15/10/2025,5500.0
15/10/2025,1500.0
15/10/2025,750.0
15/10/2025,5000.0
15/10/2025,1800.0
15/10/2025,6000.0
15/10/2025,4500.0
15/10/2025,2500.0
15/10/2025,1400.0
15/10/2025,2389.0
15/10/2025,2200.0
15/10/2025,4000.0
15/10/2025,4500.0
15/10/2025,2389.0
15/10/2025,1000.0
15/10/2025,3000.0
15/10/2025,2000.0
15/10/2025,7500.0
15/10/2025,550.0
15/10/2025,2800.0
15/10/2025,5500.0
15/10/2025,4500.0
15/10/2025,3500.0
15/10/2025,2389.0
15/10/2025,2000.0
15/10/2025,1300.0
15/10/2025,3000.0
15/10/2025,3300.0
15/10/2025,1400.0
15/10/2025,1600.0
15/10/2025,1600.0
15/10/2025,1200.0
15/10/2025,2389.0
15/10/2025,750.0
15/10/2025,400.0
15/10/2025,500.0
15/10/2025,1800.0
15/10/2025,1000.0
15/10/2025,3500.0
15/10/2025,1200.0
15/10/2025,2389.0
15/10/2025,2389.0
15/10/2025,2000.0
15/10/2025,2700.0
15/10/2025,3300.0
15/10/2025,1500.0
15/10/2025,5500.0
15/10/2025,1100.0
15/10/2025,2390.0
15/10/2025,1100.0
15/10/2025,3800.0
15/10/2025,10000.0
15/10/2025,3200.0
15/10/2025,7000.0
15/10/2025,1800.0
15/10/2025,6500.0
15/10/2025,3000.0
15/10/2025,2389.0
15/10/2025,2700.0
15/10/2025,6800.0
15/10/2025,4450.0
15/10/2025,1560.0
15/10/2025,6000.0
15/10/2025,5000.0
15/10/2025,2200.0
15/10/2025,6690.0
15/10/2025,2389.0
15/10/2025,8000.0
15/10/2025,1700.0
15/10/2025,2389.0
15/10/2025,3700.0
15/10/2025,3700.0
15/10/2025,3200.0
15/10/2025,14700.0
15/10/2025,6300.0
15/10/2025,2200.0
15/10/2025,3200.0
15/10/2025,2200.0
15/10/2025,6000.0
15/10/2025,2500.0
15/10/2025,2000.0
15/10/2025,2500.0
15/10/2025,1800.0
15/10/2025,1050.0
15/10/2025,2389.0
15/10/2025,2950.0
15/10/2025,5950.0
15/10/2025,3950.0
15/10/2025,5950.0
15/10/2025,5950.0
15/10/2025,8350.0
15/10/2025,2200.0
15/10/2025,6000.0
15/10/2025,4000.0
15/10/2025,2389.0
15/10/2025,4250.0
15/10/2025,4000.0
15/10/2025,7000.0
15/10/2025,4250.0
15/10/2025,750.0
15/10/2025,3060.0
15/10/2025,1800.0
15/10/2025,1800.0
15/10/2025,4500.0
15/10/2025,2389.0
15/10/2025,3200.0
15/10/2025,2500.0
15/10/2025,2500.0
15/10/2025,2400.0
15/10/2025,4088.0
15/10/2025,2180.0
15/10/2025,6721.0
15/10/2025,5300.0
15/10/2025,3800.0
15/10/2025,5680.0
15/10/2025,5850.0
15/10/2025,2350.0
15/10/2025,2550.0
15/10/2025,1600.0
15/10/2025,6350.0
15/10/2025,2235.0
15/10/2025,2387.0
15/10/2025,4401.0
15/10/2025,3980.0
15/10/2025,2427.0
15/10/2025,2460.0
15/10/2025,2800.0
15/10/2025,4000.0
15/10/2025,7500.0
15/10/2025,4300.0
15/10/2025,1300.0
15/10/2025,2040.0
15/10/2025,6705.0
15/10/2025,4605.0
15/10/2025,1500.0
15/10/2025,2750.0
15/10/2025,2050.0
15/10/2025,2250.0
15/10/2025,2000.0
15/10/2025,2750.0
15/10/2025,1300.0
15/10/2025,4250.0
15/10/2025,2150.0
15/10/2025,7000.0
15/10/2025,4498.0
15/10/2025,5803.0
15/10/2025,2800.0
15/10/2025,5300.0
15/10/2025,1300.0
15/10/2025,4300.0
15/10/2025,5000.0
15/10/2025,1600.0
15/10/2025,2000.0
15/10/2025,1600.0
15/10/2025,800.0
15/10/2025,2500.0
15/10/2025,4800.0
15/10/2025,2000.0
15/10/2025,2411.0
15/10/2025,6850.0
15/10/2025,1850.0
15/10/2025,4300.0
15/10/2025,2700.0
15/10/2025,550.0
15/10/2025,6000.0
15/10/2025,7481.0
15/10/2025,1016.0
15/10/2025,2488.0
15/10/2025,1500.0
15/10/2025,2150.0
15/10/2025,5000.0
15/10/2025,925.0
15/10/2025,2125.0
15/10/2025,2151.0
15/10/2025,2300.0
15/10/2025,13000.0
15/10/2025,3300.0
15/10/2025,2540.0
15/10/2025,2200.0
15/10/2025,3000.0
15/10/2025,900.0
15/10/2025,5000.0
15/10/2025,3000.0
15/10/2025,2000.0
15/10/2025,2000.0
15/10/2025,1500.0
15/10/2025,2300.0
15/10/2025,2320.0
15/10/2025,6400.0
15/10/2025,3250.0
15/10/2025,3500.0
15/10/2025,2750.0
15/10/2025,2489.0
15/10/2025,2500.0
15/10/2025,5370.0
15/10/2025,6000.0
15/10/2025,4967.0
15/10/2025,4488.0
15/10/2025,2100.0
15/10/2025,2300.0
15/10/2025,2320.0
15/10/2025,6293.0
15/10/2025,1700.0
15/10/2025,900.0
15/10/2025,3000.0
15/10/2025,3700.0
15/10/2025,3500.0
15/10/2025,2000.0
15/10/2025,2300.0
15/10/2025,2007.0
15/10/2025,3750.0
15/10/2025,6000.0
15/10/2025,4750.0
15/10/2025,8962.0
15/10/2025,7700.0
15/10/2025,18000.0
15/10/2025,9800.0
15/10/2025,11850.0
15/10/2025,5800.0
15/10/2025,7950.0
15/10/2025,11500.0
15/10/2025,6100.0
15/10/2025,2300.0
15/10/2025,4900.0
15/10/2025,19100.0
15/10/2025,4600.0
15/10/2025,1800.0
15/10/2025,3350.0
15/10/2025,2900.0
15/10/2025,12000.0
15/10/2025,4000.0
15/10/2025,2900.0
15/10/2025,6950.0
15/10/2025,3400.0
15/10/2025,6700.0
15/10/2025,4200.0
15/10/2025,20000.0
15/10/2025,20000.0
15/10/2025,4200.0
15/10/2025,2400.0
15/10/2025,5000.0
15/10/2025,31000.0
15/10/2025,4000.0
15/10/2025,260.0
15/10/2025,22000.0
15/10/2025,6000.0
15/10/2025,6200.0
15/10/2025,6500.0
15/10/2025,2340.0
15/10/2025,2380.0
15/10/2025,2400.0
15/10/2025,8800.0
15/10/2025,1250.0
15/10/2025,3430.0
15/10/2025,1920.0
15/10/2025,2150.0
15/10/2025,1800.0
15/10/2025,1900.0
15/10/2025,6100.0
15/10/2025,2020.0
15/10/2025,4500.0
15/10/2025,3500.0
15/10/2025,6950.0
15/10/2025,1260.0
15/10/2025,1070.0
15/10/2025,3450.0
15/10/2025,2600.0
15/10/2025,2520.0
15/10/2025,1600.0
15/10/2025,1900.0
15/10/2025,1900.0
15/10/2025,6250.0
15/10/2025,53750.0
15/10/2025,2730.0
15/10/2025,1450.0
15/10/2025,1725.0
15/10/2025,2650.0
15/10/2025,1800.0
15/10/2025,1500.0
15/10/2025,5000.0
15/10/2025,2800.0
15/10/2025,6560.0
15/10/2025,6450.0
15/10/2025,15400.0
15/10/2025,3220.0
15/10/2025,2050.0
15/10/2025,4130.0
15/10/2025,1400.0
15/10/2025,1600.0
15/10/2025,2580.0
15/10/2025,2560.0
15/10/2025,10260.0
15/10/2025,3400.0
15/10/2025,3900.0
15/10/2025,1100.0
15/10/2025,2800.0
15/10/2025,3300.0
15/10/2025,3500.0
15/10/2025,2520.0
15/10/2025,1450.0
15/10/2025,4750.0
15/10/2025,1820.0
15/10/2025,4700.0
15/10/2025,6125.0
15/10/2025,1825.0
15/10/2025,4450.0
15/10/2025,1150.0
15/10/2025,3325.0
15/10/2025,1340.0
15/10/2025,2200.0
15/10/2025,2030.0
15/10/2025,2800.0
15/10/2025,1620.0
15/10/2025,1500.0
15/10/2025,2350.0
15/10/2025,7670.0
15/10/2025,2375.0
15/10/2025,1675.0
15/10/2025,3475.0
15/10/2025,1090.0
15/10/2025,1350.0
15/10/2025,3375.0
15/10/2025,690.0
15/10/2025,1965.0
15/10/2025,2050.0
15/10/2025,1400.0
15/10/2025,4500.0
15/10/2025,2230.0
15/10/2025,10100.0
15/10/2025,7650.0
15/10/2025,1970.0
15/10/2025,2720.0
15/10/2025,1640.0
15/10/2025,1900.0
15/10/2025,8970.0
15/10/2025,10240.0
15/10/2025,9850.0
15/10/2025,4780.0
15/10/2025,7300.0
15/10/2025,3600.0
15/10/2025,1800.0
15/10/2025,3100.0
15/10/2025,1900.0
15/10/2025,4700.0
15/10/2025,1650.0
15/10/2025,1970.0
15/10/2025,1085.0
15/10/2025,3380.0
15/10/2025,2525.0
15/10/2025,7650.0
15/10/2025,1575.0
15/10/2025,3325.0
15/10/2025,7800.0
15/10/2025,1345.0
15/10/2025,2545.0
15/10/2025,12500.0
15/10/2025,1850.0
15/10/2025,900.0
15/10/2025,6750.0
15/10/2025,2300.0
15/10/2025,1230.0
15/10/2025,1750.0
15/10/2025,2550.0
15/10/2025,1700.0
15/10/2025,5440.0
15/10/2025,5250.0
15/10/2025,4910.0
15/10/2025,2070.0
15/10/2025,3150.0
15/10/2025,2400.0
15/10/2025,1400.0
15/10/2025,1550.0
15/10/2025,5550.0
15/10/2025,2600.0
15/10/2025,6400.0
15/10/2025,3620.0
15/10/2025,6650.0
15/10/2025,1950.0
15/10/2025,9950.0
15/10/2025,4550.0
15/10/2025,3850.0
15/10/2025,3350.0
15/10/2025,6650.0
15/10/2025,1640.0
15/10/2025,8050.0
15/10/2025,5950.0
15/10/2025,3700.0
15/10/2025,1350.0
15/10/2025,3280.0
15/10/2025,2540.0
15/10/2025,1530.0
15/10/2025,1320.0
15/10/2025,1850.0
15/10/2025,1150.0
15/10/2025,2050.0
15/10/2025,1700.0
15/10/2025,1100.0
15/10/2025,1800.0
15/10/2025,2000.0
15/10/2025,3010.0
15/10/2025,2050.0
15/10/2025,700.0
15/10/2025,1690.0
15/10/2025,4315.0
15/10/2025,3011.0
15/10/2025,1615.0
15/10/2025,3000.0
15/10/2025,1325.0
15/10/2025,1055.0
15/10/2025,3295.0
15/10/2025,1100.0
15/10/2025,1900.0
15/10/2025,5900.0
15/10/2025,900.0
15/10/2025,4550.0
15/10/2025,1450.0
15/10/2025,1350.0
15/10/2025,8000.0
15/10/2025,1525.0
15/10/2025,1650.0
15/10/2025,2010.0
15/10/2025,3150.0
15/10/2025,3600.0
15/10/2025,1325.0
15/10/2025,3575.0
15/10/2025,1690.0
15/10/2025,3400.0
15/10/2025,1200.0
15/10/2025,2200.0
15/10/2025,2500.0
15/10/2025,1370.0
15/10/2025,2255.0
15/10/2025,1300.0
15/10/2025,2160.0
15/10/2025,1560.0
15/10/2025,1350.0
15/10/2025,3250.0
15/10/2025,1320.0
15/10/2025,1100.0
15/10/2025,1350.0
15/10/2025,4260.0
15/10/2025,2710.0
15/10/2025,3425.0
15/10/2025,2600.0
15/10/2025,1400.0
15/10/2025,1400.0
15/10/2025,1800.0
15/10/2025,1925.0
15/10/2025,2050.0
15/10/2025,1350.0
15/10/2025,1250.0
15/10/2025,1500.0
15/10/2025,2240.0
15/10/2025,4360.0
15/10/2025,2350.0
15/10/2025,2500.0
15/10/2025,1865.0
15/10/2025,3610.0
15/10/2025,2530.0
15/10/2025,910.0
15/10/2025,1450.0
15/10/2025,1500.0
15/10/2025,1800.0
15/10/2025,9770.0
15/10/2025,1240.0
15/10/2025,1070.0
15/10/2025,2570.0
15/10/2025,1520.0
15/10/2025,3650.0
15/10/2025,5520.0
15/10/2025,2890.0
15/10/2025,2200.0
15/10/2025,2900.0
15/10/2025,840.0
15/10/2025,1410.0
15/10/2025,3000.0
15/10/2025,3350.0
15/10/2025,1600.0
15/10/2025,1730.0
15/10/2025,3435.0
15/10/2025,4100.0
15/10/2025,3275.0
15/10/2025,1050.0
15/10/2025,2040.0
15/10/2025,2120.0
15/10/2025,7745.0
15/10/2025,10110.0
15/10/2025,1440.0
15/10/2025,2060.0
15/10/2025,6840.0
15/10/2025,3100.0
15/10/2025,6300.0
15/10/2025,7550.0
15/10/2025,3100.0
15/10/2025,1250.0
15/10/2025,3000.0
15/10/2025,2700.0
15/10/2025,5400.0
15/10/2025,2400.0
15/10/2025,2700.0
15/10/2025,1850.0
15/10/2025,2300.0
15/10/2025,2575.0
15/10/2025,2600.0
15/10/2025,5660.0
15/10/2025,2450.0
15/10/2025,2450.0
15/10/2025,6350.0
15/10/2025,1025.0
15/10/2025,1625.0
15/10/2025,1975.0
15/10/2025,2975.0
15/10/2025,6300.0
15/10/2025,2335.0
15/10/2025,6225.0
15/10/2025,1750.0
15/10/2025,1700.0
15/10/2025,4100.0
15/10/2025,9950.0
15/10/2025,1750.0
15/10/2025,3300.0
15/10/2025,3300.0
15/10/2025,5650.0
15/10/2025,2390.0
15/10/2025,4010.0
15/10/2025,6700.0
15/10/2025,1370.0
15/10/2025,1850.0
15/10/2025,3420.0
15/10/2025,4015.0
15/10/2025,1135.0
15/10/2025,4170.0
15/10/2025,6600.0
15/10/2025,1340.0
15/10/2025,1750.0
15/10/2025,2500.0
15/10/2025,1500.0
15/10/2025,1500.0
15/10/2025,5300.0
15/10/2025,6310.0
15/10/2025,9750.0
15/10/2025,2430.0
15/10/2025,1275.0
15/10/2025,3400.0
15/10/2025,1900.0
15/10/2025,1445.0
15/10/2025,2040.0
15/10/2025,1325.0
15/10/2025,1145.0
15/10/2025,1950.0
15/10/2025,2720.0
15/10/2025,1280.0
15/10/2025,3750.0
15/10/2025,1340.0
15/10/2025,2750.0
15/10/2025,1720.0
15/10/2025,1310.0
15/10/2025,6550.0
15/10/2025,1550.0
15/10/2025,1900.0
15/10/2025,4800.0
15/10/2025,3450.0
15/10/2025,3600.0
15/10/2025,2300.0
15/10/2025,2870.0
15/10/2025,2820.0
15/10/2025,2090.0
15/10/2025,2775.0
15/10/2025,2220.0
15/10/2025,3500.0
15/10/2025,3770.0
15/10/2025,6820.0
15/10/2025,1125.0
15/10/2025,2070.0
15/10/2025,2520.0
15/10/2025,2525.0
15/10/2025,6000.0
15/10/2025,10560.0
15/10/2025,2810.0
15/10/2025,3980.0
15/10/2025,1250.0
15/10/2025,4125.0
15/10/2025,2060.0
15/10/2025,2450.0
15/10/2025,3250.0
15/10/2025,2080.0
15/10/2025,5750.0
15/10/2025,4250.0
15/10/2025,3550.0
15/10/2025,3250.0
15/10/2025,14500.0
15/10/2025,1130.0
15/10/2025,1620.0
15/10/2025,2240.0
15/10/2025,2330.0
15/10/2025,4230.0
15/10/2025,2210.0
15/10/2025,10180.0
15/10/2025,1655.0
15/10/2025,1345.0
15/10/2025,800.0
15/10/2025,3145.0
15/10/2025,1700.0
15/10/2025,3265.0
15/10/2025,3475.0
15/10/2025,6450.0
15/10/2025,1130.0
15/10/2025,1800.0
15/10/2025,3160.0
15/10/2025,6460.0
15/10/2025,6040.0
15/10/2025,3810.0
15/10/2025,6650.0
15/10/2025,6230.0
15/10/2025,1650.0
15/10/2025,3200.0
15/10/2025,4000.0
15/10/2025,7600.0
15/10/2025,2550.0
15/10/2025,6050.0
15/10/2025,1900.0
15/10/2025,3880.0
15/10/2025,3600.0
15/10/2025,2600.0
15/10/2025,1300.0
15/10/2025,2600.0
15/10/2025,2210.0
15/10/2025,2500.0
15/10/2025,2900.0
15/10/2025,2100.0
15/10/2025,2900.0
15/10/2025,10000.0
15/10/2025,2420.0
15/10/2025,6400.0
15/10/2025,9970.0
15/10/2025,5510.0
15/10/2025,2150.0
15/10/2025,3285.0
15/10/2025,2490.0
15/10/2025,3500.0
15/10/2025,1065.0
15/10/2025,2630.0
15/10/2025,3430.0
15/10/2025,3345.0
15/10/2025,2900.0
15/10/2025,3260.0
15/10/2025,2100.0
15/10/2025,6700.0
15/10/2025,2300.0
15/10/2025,2720.0
15/10/2025,6000.0
15/10/2025,1800.0
15/10/2025,2250.0
15/10/2025,1100.0
15/10/2025,1200.0
15/10/2025,8600.0
15/10/2025,3700.0
15/10/2025,2000.0
15/10/2025,4000.0
15/10/2025,7200.0
15/10/2025,2600.0
15/10/2025,6400.0
15/10/2025,1900.0
15/10/2025,2580.0
15/10/2025,4100.0
15/10/2025,10140.0
15/10/2025,1485.0
15/10/2025,1650.0
15/10/2025,3550.0
15/10/2025,4680.0
15/10/2025,3225.0
15/10/2025,6860.0
15/10/2025,1325.0
15/10/2025,6200.0
15/10/2025,3400.0
15/10/2025,860.0
15/10/2025,3850.0
15/10/2025,760.0
15/10/2025,1705.0
15/10/2025,3415.0
15/10/2025,1350.0
15/10/2025,1785.0
15/10/2025,1845.0
15/10/2025,6632.0
15/10/2025,1645.0
15/10/2025,1345.0
15/10/2025,1850.0
15/10/2025,955.0
15/10/2025,1420.0
15/10/2025,2560.0
15/10/2025,1815.0
15/10/2025,1755.0
15/10/2025,3615.0
15/10/2025,3335.0
15/10/2025,1345.0
15/10/2025,1760.0
15/10/2025,2165.0
15/10/2025,1000.0
15/10/2025,2300.0
15/10/2025,2450.0
15/10/2025,1750.0
15/10/2025,5000.0
15/10/2025,2500.0
15/10/2025,3250.0
15/10/2025,1350.0
15/10/2025,3550.0
15/10/2025,1130.0
15/10/2025,1725.0
15/10/2025,3750.0
15/10/2025,2600.0
15/10/2025,2500.0
15/10/2025,1560.0
15/10/2025,2000.0
15/10/2025,1300.0
15/10/2025,2000.0
15/10/2025,2400.0
15/10/2025,8800.0
15/10/2025,8800.0
15/10/2025,2630.0
15/10/2025,2420.0
15/10/2025,505.0
15/10/2025,1400.0
15/10/2025,1300.0
15/10/2025,1900.0
15/10/2025,1420.0
15/10/2025,1700.0
15/10/2025,3500.0
15/10/2025,1825.0
15/10/2025,1750.0
15/10/2025,2450.0
15/10/2025,6500.0
15/10/2025,3000.0
15/10/2025,1000.0
15/10/2025,1770.0
15/10/2025,1960.0
15/10/2025,1340.0
15/10/2025,1800.0
15/10/2025,1850.0
15/10/2025,7600.0
15/10/2025,6680.0
15/10/2025,2025.0
15/10/2025,3950.0
15/10/2025,15500.0
15/10/2025,1140.0
15/10/2025,4300.0
15/10/2025,5900.0
15/10/2025,1300.0
15/10/2025,1780.0
15/10/2025,4080.0
15/10/2025,1050.0
15/10/2025,1650.0
15/10/2025,1400.0
15/10/2025,1510.0
15/10/2025,2510.0
15/10/2025,1340.0
15/10/2025,1120.0
15/10/2025,6410.0
15/10/2025,9780.0
15/10/2025,10125.0
15/10/2025,4015.0
15/10/2025,3665.0
15/10/2025,4000.0
15/10/2025,1400.0
15/10/2025,1200.0
15/10/2025,800.0
15/10/2025,2000.0
15/10/2025,2000.0
15/10/2025,2500.0
15/10/2025,700.0
15/10/2025,800.0
15/10/2025,2690.0
15/10/2025,1200.0
15/10/2025,1200.0
15/10/2025,1600.0
15/10/2025,4500.0
15/10/2025,5500.0
15/10/2025,1750.0
15/10/2025,2050.0
15/10/2025,1200.0
15/10/2025,1400.0
15/10/2025,3000.0
15/10/2025,1200.0
15/10/2025,850.0
15/10/2025,1100.0
15/10/2025,1100.0
15/10/2025,900.0
15/10/2025,1700.0
15/10/2025,1400.0
15/10/2025,1200.0
15/10/2025,1800.0
15/10/2025,4000.0
15/10/2025,6500.0
15/10/2025,2500.0
15/10/2025,4500.0
15/10/2025,7000.0
15/10/2025,1050.0
15/10/2025,3800.0
15/10/2025,5000.0
15/10/2025,1230.0
15/10/2025,2400.0
15/10/2025,6000.0
15/10/2025,1220.0
15/10/2025,3600.0
15/10/2025,2300.0
15/10/2025,6000.0
15/10/2025,3600.0
15/10/2025,1900.0
15/10/2025,2310.0
15/10/2025,3700.0
15/10/2025,7400.0
15/10/2025,3700.0
15/10/2025,7300.0
15/10/2025,3550.0
15/10/2025,15500.0
15/10/2025,3500.0
15/10/2025,6600.0
15/10/2025,3600.0
15/10/2025,3900.0
15/10/2025,6500.0
15/10/2025,3900.0
15/10/2025,3500.0
15/10/2025,9000.0
15/10/2025,3500.0
15/10/2025,2200.0
15/10/2025,3500.0
15/10/2025,3300.0
15/10/2025,6800.0
15/10/2025,1200.0
15/10/2025,5400.0
15/10/2025,1350.0
15/10/2025,2400.0
15/10/2025,7000.0
15/10/2025,14000.0
15/10/2025,5000.0
15/10/2025,4500.0
15/10/2025,10600.0
15/10/2025,1500.0
15/10/2025,1615.0
15/10/2025,3700.0
15/10/2025,3400.0
15/10/2025,2500.0
15/10/2025,7200.0
15/10/2025,7500.0
15/10/2025,2800.0
15/10/2025,1350.0
15/10/2025,5000.0
15/10/2025,8000.0
15/10/2025,4900.0
15/10/2025,2600.0
15/10/2025,1560.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,2000.0
15/10/2025,3000.0
15/10/2025,11900.0
15/10/2025,7000.0
15/10/2025,4600.0
15/10/2025,1900.0
15/10/2025,3750.0
15/10/2025,1600.0
15/10/2025,2600.0
15/10/2025,2600.0
15/10/2025,6100.0
15/10/2025,3760.0
15/10/2025,6600.0
15/10/2025,1800.0
15/10/2025,1340.0
15/10/2025,1750.0
15/10/2025,18000.0
15/10/2025,3560.0
15/10/2025,5100.0
15/10/2025,1950.0
15/10/2025,3450.0
15/10/2025,5250.0
15/10/2025,800.0
15/10/2025,3500.0
15/10/2025,1500.0
15/10/2025,2000.0
15/10/2025,1800.0
15/10/2025,2800.0
15/10/2025,2900.0
15/10/2025,15500.0
15/10/2025,12000.0
15/10/2025,7239.0
15/10/2025,1870.0
15/10/2025,4270.0
15/10/2025,5670.0
15/10/2025,5800.0
15/10/2025,2100.0
15/10/2025,2000.0
15/10/2025,2500.0
15/10/2025,2000.0
15/10/2025,7150.0
15/10/2025,2490.0
15/10/2025,1800.0
15/10/2025,4200.0
15/10/2025,3200.0
15/10/2025,3850.0
15/10/2025,3700.0
15/10/2025,1600.0
15/10/2025,6315.0
15/10/2025,3510.0
15/10/2025,3478.0
15/10/2025,8105.0
15/10/2025,3500.0
15/10/2025,2675.0
15/10/2025,1250.0
15/10/2025,5000.0
15/10/2025,5500.0
15/10/2025,4200.0
15/10/2025,2600.0
15/10/2025,2475.0
15/10/2025,6370.0
15/10/2025,13795.0
15/10/2025,7125.0
15/10/2025,4715.0
15/10/2025,6412.5
15/10/2025,2325.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,1500.0
15/10/2025,500.0
15/10/2025,2000.0
15/10/2025,1200.0
15/10/2025,1500.0
15/10/2025,5600.0
15/10/2025,3300.0
15/10/2025,2200.0
15/10/2025,3300.0
15/10/2025,5375.0
15/10/2025,6290.0
15/10/2025,10425.0
15/10/2025,9210.0
15/10/2025,7100.0
15/10/2025,7100.0
15/10/2025,5200.0
15/10/2025,2100.0
15/10/2025,5775.0
15/10/2025,1940.0
15/10/2025,2775.0
15/10/2025,2650.0
15/10/2025,4000.0
15/10/2025,4000.0
15/10/2025,3000.0
15/10/2025,8000.0
15/10/2025,2225.0
15/10/2025,2500.0
15/10/2025,2550.0
15/10/2025,15500.0
15/10/2025,7500.0
15/10/2025,3000.0
15/10/2025,8000.0
15/10/2025,7500.0
15/10/2025,2000.0
15/10/2025,4725.0
15/10/2025,1975.0
15/10/2025,5275.0
15/10/2025,4150.0
